36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37,38,36,37
